location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Hong Kong,2022-02-11,40-49,94.64,88.68,24.71
Hong Kong,2022-02-11,50-59,88.12,81.9,24.69
Hong Kong,2022-02-11,60-69,77.84,68.78,21.57
Hong Kong,2022-02-11,70-79,65.2,53.12,15.98
Hong Kong,2022-02-11,80+,38.19,26.01,5.01
Hong Kong,2022-02-12,0-19,33.56,22.61,0.73
Hong Kong,2022-02-12,20-29,83.15,77.32,10.27
Hong Kong,2022-02-12,30-39,88.69,82.09,15.9
Hong Kong,2022-02-12,40-49,94.95,88.93,25.33
Hong Kong,2022-02-12,50-59,88.45,82.12,25.23
Hong Kong,2022-02-12,60-69,78.37,69.08,21.95
Hong Kong,2022-02-12,70-79,65.93,53.52,16.23
Hong Kong,2022-02-12,80+,38.93,26.39,5.09
Hong Kong,2022-02-13,0-19,33.75,22.7,0.76
Hong Kong,2022-02-13,20-29,83.33,77.44,10.56
Hong Kong,2022-02-13,30-39,88.91,82.25,16.34
Hong Kong,2022-02-13,40-49,95.14,89.07,25.91
Hong Kong,2022-02-13,50-59,88.64,82.25,25.72
Hong Kong,2022-02-13,60-69,78.64,69.24,22.24
Hong Kong,2022-02-13,70-79,66.23,53.71,16.37
Hong Kong,2022-02-13,80+,39.23,26.57,5.13
Hong Kong,2022-02-14,0-19,34.21,22.76,0.78
Hong Kong,2022-02-14,20-29,83.58,77.56,10.85
Hong Kong,2022-02-14,30-39,89.25,82.41,16.84
Hong Kong,2022-02-14,40-49,95.48,89.24,26.61
Hong Kong,2022-02-14,50-59,89.08,82.45,26.43
Hong Kong,2022-02-14,60-69,79.41,69.6,22.8
Hong Kong,2022-02-14,70-79,67.29,54.24,16.79
Hong Kong,2022-02-14,80+,40.32,27.06,5.25
Hong Kong,2022-02-15,0-19,34.96,22.82,0.8
Hong Kong,2022-02-15,20-29,83.83,77.72,11.16
Hong Kong,2022-02-15,30-39,89.59,82.62,17.34
Hong Kong,2022-02-15,40-49,95.81,89.44,27.32
Hong Kong,2022-02-15,50-59,89.48,82.66,27.11
Hong Kong,2022-02-15,60-69,80.06,69.97,23.35
Hong Kong,2022-02-15,70-79,68.24,54.75,17.19
Hong Kong,2022-02-15,80+,41.35,27.56,5.38
Hong Kong,2022-02-16,0-19,35.89,22.88,0.82
Hong Kong,2022-02-16,20-29,84.11,77.87,11.48
Hong Kong,2022-02-16,30-39,89.97,82.82,17.86
Hong Kong,2022-02-16,40-49,96.15,89.62,28.04
Hong Kong,2022-02-16,50-59,89.88,82.89,27.83
Hong Kong,2022-02-16,60-69,80.7,70.3,23.95
Hong Kong,2022-02-16,70-79,69.2,55.23,17.61
Hong Kong,2022-02-16,80+,42.34,28.05,5.5
Hong Kong,2022-02-17,0-19,36.92,22.93,0.84
Hong Kong,2022-02-17,20-29,84.4,78.04,11.81
Hong Kong,2022-02-17,30-39,90.35,83.02,18.43
Hong Kong,2022-02-17,40-49,96.48,89.81,28.8
Hong Kong,2022-02-17,50-59,90.26,83.09,28.56
Hong Kong,2022-02-17,60-69,81.29,70.62,24.49
Hong Kong,2022-02-17,70-79,70.03,55.67,17.98
Hong Kong,2022-02-17,80+,43.22,28.49,5.61
Hong Kong,2022-02-18,0-19,38.11,23.06,0.86
Hong Kong,2022-02-18,20-29,84.68,78.23,12.15
Hong Kong,2022-02-18,30-39,90.73,83.29,19.0
Hong Kong,2022-02-18,40-49,96.83,90.09,29.61
Hong Kong,2022-02-18,50-59,90.65,83.35,29.33
Hong Kong,2022-02-18,60-69,81.89,70.98,25.06
Hong Kong,2022-02-18,70-79,70.86,56.14,18.36
Hong Kong,2022-02-18,80+,44.14,28.95,5.72
Hong Kong,2022-02-19,0-19,39.1,23.23,0.89
Hong Kong,2022-02-19,20-29,84.91,78.44,12.43
Hong Kong,2022-02-19,30-39,91.04,83.57,19.49
Hong Kong,2022-02-19,40-49,97.1,90.34,30.26
Hong Kong,2022-02-19,50-59,90.91,83.58,29.9
Hong Kong,2022-02-19,60-69,82.24,71.25,25.43
Hong Kong,2022-02-19,70-79,71.33,56.45,18.58
Hong Kong,2022-02-19,80+,44.75,29.28,5.79
Hong Kong,2022-02-20,0-19,39.73,23.35,0.91
Hong Kong,2022-02-20,20-29,85.13,78.59,12.71
Hong Kong,2022-02-20,30-39,91.29,83.73,19.96
Hong Kong,2022-02-20,40-49,97.28,90.48,30.82
Hong Kong,2022-02-20,50-59,91.06,83.7,30.38
Hong Kong,2022-02-20,60-69,82.41,71.38,25.7
Hong Kong,2022-02-20,70-79,71.52,56.57,18.73
Hong Kong,2022-02-20,80+,44.92,29.39,5.83
Hong Kong,2022-02-21,0-19,40.51,23.46,0.93
Hong Kong,2022-02-21,20-29,85.49,78.68,13.04
Hong Kong,2022-02-21,30-39,91.72,83.86,20.48
Hong Kong,2022-02-21,40-49,97.6,90.61,31.52
Hong Kong,2022-02-21,50-59,91.45,83.85,31.07
Hong Kong,2022-02-21,60-69,82.92,71.61,26.24
Hong Kong,2022-02-21,70-79,72.13,56.89,19.09
Hong Kong,2022-02-21,80+,45.56,29.71,5.94
Hong Kong,2022-02-22,0-19,41.34,23.58,0.95
Hong Kong,2022-02-22,20-29,85.84,78.75,13.33
Hong Kong,2022-02-22,30-39,92.16,83.96,20.97
Hong Kong,2022-02-22,40-49,97.96,90.72,32.17
Hong Kong,2022-02-22,50-59,91.88,83.98,31.71
Hong Kong,2022-02-22,60-69,83.5,71.83,26.76
Hong Kong,2022-02-22,70-79,72.88,57.21,19.45
Hong Kong,2022-02-22,80+,46.39,30.03,6.05
Hong Kong,2022-02-23,0-19,42.24,23.71,0.97
Hong Kong,2022-02-23,20-29,86.25,78.81,13.67
Hong Kong,2022-02-23,30-39,92.65,84.05,21.51
Hong Kong,2022-02-23,40-49,98.37,90.82,32.84
Hong Kong,2022-02-23,50-59,92.33,84.09,32.37
Hong Kong,2022-02-23,60-69,84.15,72.01,27.32
Hong Kong,2022-02-23,70-79,73.75,57.47,19.88
Hong Kong,2022-02-23,80+,47.32,30.34,6.19
Hong Kong,2022-02-24,0-19,43.29,23.84,1.0
Hong Kong,2022-02-24,20-29,86.62,78.9,14.07
Hong Kong,2022-02-24,30-39,93.09,84.17,22.12
Hong Kong,2022-02-24,40-49,98.72,90.94,33.62
Hong Kong,2022-02-24,50-59,92.68,84.23,33.1
Hong Kong,2022-02-24,60-69,84.66,72.21,27.88
Hong Kong,2022-02-24,70-79,74.46,57.75,20.3
Hong Kong,2022-02-24,80+,48.29,30.66,6.33
Hong Kong,2022-02-25,0-19,44.38,24.05,1.03
Hong Kong,2022-02-25,20-29,86.86,79.02,14.46
Hong Kong,2022-02-25,30-39,93.42,84.34,22.78
Hong Kong,2022-02-25,40-49,99.0,91.12,34.53
Hong Kong,2022-02-25,50-59,92.97,84.42,33.91
Hong Kong,2022-02-25,60-69,85.09,72.46,28.5
Hong Kong,2022-02-25,70-79,75.11,58.08,20.77
Hong Kong,2022-02-25,80+,49.21,31.01,6.47
Hong Kong,2022-02-26,0-19,45.44,24.36,1.06
Hong Kong,2022-02-26,20-29,87.03,79.19,14.83
Hong Kong,2022-02-26,30-39,93.64,84.55,23.4
Hong Kong,2022-02-26,40-49,99.17,91.32,35.35
Hong Kong,2022-02-26,50-59,93.14,84.61,34.59
Hong Kong,2022-02-26,60-69,85.37,72.69,29.01
Hong Kong,2022-02-26,70-79,75.56,58.34,21.14
Hong Kong,2022-02-26,80+,49.92,31.26,6.62
Hong Kong,2022-02-27,0-19,46.2,24.56,1.09
Hong Kong,2022-02-27,20-29,87.19,79.29,15.2
Hong Kong,2022-02-27,30-39,93.82,84.68,23.97
Hong Kong,2022-02-27,40-49,99.31,91.44,36.04
Hong Kong,2022-02-27,50-59,93.25,84.71,35.13
Hong Kong,2022-02-27,60-69,85.53,72.8,29.42
Hong Kong,2022-02-27,70-79,75.77,58.45,21.41
Hong Kong,2022-02-27,80+,50.21,31.37,6.71
Hong Kong,2022-02-28,0-19,47.07,24.68,1.12
Hong Kong,2022-02-28,20-29,87.42,79.39,15.61
Hong Kong,2022-02-28,30-39,94.08,84.81,24.62
Hong Kong,2022-02-28,40-49,99.53,91.56,36.83
Hong Kong,2022-02-28,50-59,93.5,84.85,35.9
Hong Kong,2022-02-28,60-69,85.92,73.02,30.18
Hong Kong,2022-02-28,70-79,76.34,58.72,22.1
Hong Kong,2022-02-28,80+,51.06,31.62,6.97
Hong Kong,2022-03-01,0-19,47.9,24.76,1.16
Hong Kong,2022-03-01,20-29,87.59,79.47,16.03
Hong Kong,2022-03-01,30-39,94.31,84.91,25.24
Hong Kong,2022-03-01,40-49,99.72,91.66,37.61
Hong Kong,2022-03-01,50-59,93.73,84.96,36.65
Hong Kong,2022-03-01,60-69,86.24,73.19,30.92
Hong Kong,2022-03-01,70-79,76.8,58.93,22.76
Hong Kong,2022-03-01,80+,51.83,31.81,7.22
Hong Kong,2022-03-02,0-19,48.72,24.84,1.19
Hong Kong,2022-03-02,20-29,87.75,79.56,16.49
Hong Kong,2022-03-02,30-39,94.49,85.01,25.86
Hong Kong,2022-03-02,40-49,99.88,91.75,38.35
Hong Kong,2022-03-02,50-59,93.93,85.07,37.39
Hong Kong,2022-03-02,60-69,86.52,73.36,31.62
Hong Kong,2022-03-02,70-79,77.21,59.13,23.37
Hong Kong,2022-03-02,80+,52.46,31.98,7.44
Hong Kong,2022-03-03,0-19,49.52,24.91,1.22
Hong Kong,2022-03-03,20-29,87.89,79.67,16.97
Hong Kong,2022-03-03,30-39,94.66,85.14,26.55
Hong Kong,2022-03-03,40-49,100.02,91.86,39.19
Hong Kong,2022-03-03,50-59,94.1,85.19,38.2
Hong Kong,2022-03-03,60-69,86.76,73.56,32.36
Hong Kong,2022-03-03,70-79,77.58,59.37,23.98
Hong Kong,2022-03-03,80+,53.12,32.19,7.68
Hong Kong,2022-03-04,0-19,50.49,25.03,1.26
Hong Kong,2022-03-04,20-29,88.01,79.8,17.45
Hong Kong,2022-03-04,30-39,94.81,85.33,27.28
Hong Kong,2022-03-04,40-49,100.15,92.04,40.12
Hong Kong,2022-03-04,50-59,94.23,85.36,39.02
Hong Kong,2022-03-04,60-69,86.96,73.81,33.08
Hong Kong,2022-03-04,70-79,77.92,59.69,24.58
Hong Kong,2022-03-04,80+,53.69,32.46,7.94
Hong Kong,2022-03-05,0-19,51.57,25.23,1.31
Hong Kong,2022-03-05,20-29,88.09,79.94,17.89
Hong Kong,2022-03-05,30-39,94.93,85.52,27.93
Hong Kong,2022-03-05,40-49,100.24,92.22,40.96
Hong Kong,2022-03-05,50-59,94.32,85.53,39.75
Hong Kong,2022-03-05,60-69,87.1,74.04,33.82
Hong Kong,2022-03-05,70-79,78.16,59.97,25.24
Hong Kong,2022-03-05,80+,54.18,32.71,8.28
Hong Kong,2022-03-06,0-19,52.46,25.4,1.36
Hong Kong,2022-03-06,20-29,88.16,80.05,18.31
Hong Kong,2022-03-06,30-39,95.02,85.65,28.54
Hong Kong,2022-03-06,40-49,100.31,92.33,41.68
Hong Kong,2022-03-06,50-59,94.39,85.63,40.35
Hong Kong,2022-03-06,60-69,87.19,74.17,34.37
Hong Kong,2022-03-06,70-79,78.3,60.12,25.65
Hong Kong,2022-03-06,80+,54.43,32.85,8.5
Hong Kong,2022-03-07,0-19,53.29,25.55,1.4
Hong Kong,2022-03-07,20-29,88.26,80.15,18.73
Hong Kong,2022-03-07,30-39,95.14,85.79,29.15
Hong Kong,2022-03-07,40-49,100.41,92.49,42.41
Hong Kong,2022-03-07,50-59,94.52,85.82,41.11
Hong Kong,2022-03-07,60-69,87.38,74.51,35.29
Hong Kong,2022-03-07,70-79,78.6,60.57,26.63
Hong Kong,2022-03-07,80+,55.03,33.28,8.99
Hong Kong,2022-03-08,0-19,54.04,25.72,1.44
Hong Kong,2022-03-08,20-29,88.36,80.26,19.14
Hong Kong,2022-03-08,30-39,95.26,85.94,29.71
Hong Kong,2022-03-08,40-49,100.51,92.64,43.13
Hong Kong,2022-03-08,50-59,94.63,86.02,41.81
Hong Kong,2022-03-08,60-69,87.53,74.86,36.13
Hong Kong,2022-03-08,70-79,78.86,61.08,27.4
Hong Kong,2022-03-08,80+,55.58,33.77,9.41
Hong Kong,2022-03-09,0-19,54.64,25.88,1.48
Hong Kong,2022-03-09,20-29,88.44,80.38,19.55
Hong Kong,2022-03-09,30-39,95.36,86.11,30.28
Hong Kong,2022-03-09,40-49,100.59,92.82,43.81
Hong Kong,2022-03-09,50-59,94.73,86.26,42.47
Hong Kong,2022-03-09,60-69,87.66,75.3,36.79
Hong Kong,2022-03-09,70-79,79.06,61.73,28.03
Hong Kong,2022-03-09,80+,56.04,34.39,9.75
Hong Kong,2022-03-10,0-19,55.22,26.04,1.52
Hong Kong,2022-03-10,20-29,88.51,80.51,20.01
Hong Kong,2022-03-10,30-39,95.44,86.3,30.9
Hong Kong,2022-03-10,40-49,100.66,93.02,44.55
Hong Kong,2022-03-10,50-59,94.81,86.53,43.18
Hong Kong,2022-03-10,60-69,87.78,75.77,37.45
Hong Kong,2022-03-10,70-79,79.27,62.46,28.58
Hong Kong,2022-03-10,80+,56.51,35.08,10.08
Hong Kong,2022-03-11,0-19,55.73,26.23,1.66
Hong Kong,2022-03-11,20-29,88.58,80.68,20.43
Hong Kong,2022-03-11,30-39,95.51,86.56,31.52
Hong Kong,2022-03-11,40-49,100.72,93.28,45.33
Hong Kong,2022-03-11,50-59,94.88,86.84,43.92
Hong Kong,2022-03-11,60-69,87.89,76.3,38.13
Hong Kong,2022-03-11,70-79,79.46,63.21,29.15
Hong Kong,2022-03-11,80+,56.91,35.83,10.36
Hong Kong,2022-03-12,0-19,56.27,26.49,1.88
Hong Kong,2022-03-12,20-29,88.63,80.85,20.82
Hong Kong,2022-03-12,30-39,95.57,86.8,32.07
Hong Kong,2022-03-12,40-49,100.77,93.52,46.01
Hong Kong,2022-03-12,50-59,94.93,87.09,44.52
Hong Kong,2022-03-12,60-69,87.96,76.65,38.64
Hong Kong,2022-03-12,70-79,79.59,63.67,29.56
Hong Kong,2022-03-12,80+,57.17,36.33,10.59
Hong Kong,2022-03-13,0-19,56.67,26.68,2.1
Hong Kong,2022-03-13,20-29,88.68,80.97,21.19
Hong Kong,2022-03-13,30-39,95.62,86.96,32.57
Hong Kong,2022-03-13,40-49,100.8,93.64,46.6
Hong Kong,2022-03-13,50-59,94.97,87.22,45.03
Hong Kong,2022-03-13,60-69,88.01,76.82,39.07
Hong Kong,2022-03-13,70-79,79.67,63.88,29.87
Hong Kong,2022-03-13,80+,57.32,36.56,10.75
Hong Kong,2022-03-14,0-19,57.08,26.98,2.25
Hong Kong,2022-03-14,20-29,88.74,81.12,21.59
Hong Kong,2022-03-14,30-39,95.68,87.16,33.07
Hong Kong,2022-03-14,40-49,100.86,93.85,47.21
Hong Kong,2022-03-14,50-59,95.04,87.51,45.62
Hong Kong,2022-03-14,60-69,88.1,77.29,39.65
Hong Kong,2022-03-14,70-79,79.83,64.58,30.39
Hong Kong,2022-03-14,80+,57.68,37.25,11.02
Hong Kong,2022-03-15,0-19,57.44,27.39,2.4
Hong Kong,2022-03-15,20-29,88.79,81.26,21.95
Hong Kong,2022-03-15,30-39,95.74,87.37,33.53
Hong Kong,2022-03-15,40-49,100.91,94.06,47.79
Hong Kong,2022-03-15,50-59,95.1,87.78,46.2
Hong Kong,2022-03-15,60-69,88.19,77.74,40.21
Hong Kong,2022-03-15,70-79,79.98,65.25,30.88
Hong Kong,2022-03-15,80+,58.04,37.97,11.27
Hong Kong,2022-03-16,0-19,57.72,27.85,2.55
Hong Kong,2022-03-16,20-29,88.84,81.41,22.32
Hong Kong,2022-03-16,30-39,95.79,87.57,34.01
Hong Kong,2022-03-16,40-49,100.95,94.27,48.35
Hong Kong,2022-03-16,50-59,95.16,88.04,46.75
Hong Kong,2022-03-16,60-69,88.26,78.16,40.71
Hong Kong,2022-03-16,70-79,80.12,65.89,31.32
Hong Kong,2022-03-16,80+,58.32,38.61,11.51
Hong Kong,2022-03-17,0-19,57.99,28.38,2.7
Hong Kong,2022-03-17,20-29,88.89,81.58,22.74
Hong Kong,2022-03-17,30-39,95.84,87.8,34.54
Hong Kong,2022-03-17,40-49,101.0,94.48,48.94
Hong Kong,2022-03-17,50-59,95.21,88.29,47.33
Hong Kong,2022-03-17,60-69,88.33,78.56,41.18
Hong Kong,2022-03-17,70-79,80.23,66.48,31.7
Hong Kong,2022-03-17,80+,58.53,39.22,11.71
Hong Kong,2022-03-18,0-19,58.25,29.07,2.84
Hong Kong,2022-03-18,20-29,88.93,81.77,23.11
Hong Kong,2022-03-18,30-39,95.9,88.1,35.07
Hong Kong,2022-03-18,40-49,101.04,94.75,49.59
Hong Kong,2022-03-18,50-59,95.26,88.59,47.93
Hong Kong,2022-03-18,60-69,88.39,79.0,41.67
Hong Kong,2022-03-18,70-79,80.35,67.11,32.08
Hong Kong,2022-03-18,80+,58.75,39.91,11.92
Hong Kong,2022-03-19,0-19,58.47,29.68,3.03
Hong Kong,2022-03-19,20-29,88.97,81.96,23.48
Hong Kong,2022-03-19,30-39,95.95,88.38,35.58
Hong Kong,2022-03-19,40-49,101.08,94.99,50.17
Hong Kong,2022-03-19,50-59,95.29,88.83,48.44
Hong Kong,2022-03-19,60-69,88.44,79.29,42.07
Hong Kong,2022-03-19,70-79,80.44,67.48,32.35
Hong Kong,2022-03-19,80+,58.92,40.33,12.07
Hong Kong,2022-03-20,0-19,58.64,30.02,3.21
Hong Kong,2022-03-20,20-29,89.0,82.09,23.83
Hong Kong,2022-03-20,30-39,95.99,88.54,36.01
Hong Kong,2022-03-20,40-49,101.1,95.11,50.66
Hong Kong,2022-03-20,50-59,95.31,88.95,48.84
Hong Kong,2022-03-20,60-69,88.47,79.43,42.35
Hong Kong,2022-03-20,70-79,80.47,67.63,32.53
Hong Kong,2022-03-20,80+,58.99,40.51,12.16
Hong Kong,2022-03-21,0-19,58.82,30.55,3.36
Hong Kong,2022-03-21,20-29,89.04,82.26,24.24
Hong Kong,2022-03-21,30-39,96.03,88.76,36.5
Hong Kong,2022-03-21,40-49,101.14,95.32,51.24
Hong Kong,2022-03-21,50-59,95.37,89.21,49.45
Hong Kong,2022-03-21,60-69,88.54,79.81,42.9
Hong Kong,2022-03-21,70-79,80.6,68.17,33.0
Hong Kong,2022-03-21,80+,59.21,41.07,12.41
Hong Kong,2022-03-22,0-19,59.01,31.07,3.53
Hong Kong,2022-03-22,20-29,89.09,82.4,24.62
Hong Kong,2022-03-22,30-39,96.08,88.95,36.96
Hong Kong,2022-03-22,40-49,101.18,95.51,51.78
Hong Kong,2022-03-22,50-59,95.42,89.46,50.03
Hong Kong,2022-03-22,60-69,88.62,80.2,43.41
Hong Kong,2022-03-22,70-79,80.73,68.71,33.42
Hong Kong,2022-03-22,80+,59.44,41.66,12.65
Hong Kong,2022-03-23,0-19,59.19,31.57,3.68
Hong Kong,2022-03-23,20-29,89.13,82.53,25.01
Hong Kong,2022-03-23,30-39,96.13,89.14,37.41
Hong Kong,2022-03-23,40-49,101.22,95.7,52.3
Hong Kong,2022-03-23,50-59,95.46,89.68,50.58
Hong Kong,2022-03-23,60-69,88.67,80.54,43.84
Hong Kong,2022-03-23,70-79,80.82,69.24,33.75
Hong Kong,2022-03-23,80+,59.59,42.25,12.81
Hong Kong,2022-03-24,0-19,59.34,32.17,3.82
Hong Kong,2022-03-24,20-29,89.17,82.68,25.47
Hong Kong,2022-03-24,30-39,96.18,89.33,37.97
Hong Kong,2022-03-24,40-49,101.25,95.86,52.87
Hong Kong,2022-03-24,50-59,95.5,89.88,51.13
Hong Kong,2022-03-24,60-69,88.73,80.85,44.24
Hong Kong,2022-03-24,70-79,80.91,69.71,34.04
Hong Kong,2022-03-24,80+,59.76,42.86,12.96
Hong Kong,2022-03-25,0-19,59.51,32.89,3.98
Hong Kong,2022-03-25,20-29,89.21,82.84,25.93
Hong Kong,2022-03-25,30-39,96.22,89.57,38.55
Hong Kong,2022-03-25,40-49,101.29,96.09,53.54
Hong Kong,2022-03-25,50-59,95.54,90.12,51.75
Hong Kong,2022-03-25,60-69,88.78,81.19,44.68
Hong Kong,2022-03-25,70-79,80.99,70.2,34.32
Hong Kong,2022-03-25,80+,59.94,43.49,13.12
Hong Kong,2022-03-26,0-19,59.68,33.55,4.17
Hong Kong,2022-03-26,20-29,89.25,82.99,26.37
Hong Kong,2022-03-26,30-39,96.26,89.78,39.11
Hong Kong,2022-03-26,40-49,101.32,96.27,54.16
Hong Kong,2022-03-26,50-59,95.56,90.29,52.29
Hong Kong,2022-03-26,60-69,88.82,81.42,45.04
Hong Kong,2022-03-26,70-79,81.06,70.56,34.56
Hong Kong,2022-03-26,80+,60.07,43.96,13.25
Hong Kong,2022-03-27,0-19,59.79,34.0,4.34
Hong Kong,2022-03-27,20-29,89.28,83.08,26.74
Hong Kong,2022-03-27,30-39,96.3,89.9,39.54
Hong Kong,2022-03-27,40-49,101.33,96.36,54.64
Hong Kong,2022-03-27,50-59,95.58,90.37,52.69
Hong Kong,2022-03-27,60-69,88.84,81.53,45.29
Hong Kong,2022-03-27,70-79,81.09,70.7,34.71
Hong Kong,2022-03-27,80+,60.13,44.15,13.33
Hong Kong,2022-03-28,0-19,59.91,34.58,4.48
Hong Kong,2022-03-28,20-29,89.31,83.2,27.11
Hong Kong,2022-03-28,30-39,96.33,90.05,39.94
Hong Kong,2022-03-28,40-49,101.36,96.49,55.06
Hong Kong,2022-03-28,50-59,95.61,90.55,53.14
Hong Kong,2022-03-28,60-69,88.88,81.82,45.67
Hong Kong,2022-03-28,70-79,81.17,71.14,35.02
Hong Kong,2022-03-28,80+,60.28,44.78,13.51
Hong Kong,2022-03-29,0-19,60.02,35.13,4.6
Hong Kong,2022-03-29,20-29,89.34,83.3,27.4
Hong Kong,2022-03-29,30-39,96.37,90.18,40.27
Hong Kong,2022-03-29,40-49,101.39,96.63,55.42
Hong Kong,2022-03-29,50-59,95.64,90.7,53.51
Hong Kong,2022-03-29,60-69,88.93,82.06,45.99
Hong Kong,2022-03-29,70-79,81.25,71.52,35.29
Hong Kong,2022-03-29,80+,60.45,45.31,13.69
Hong Kong,2022-03-30,0-19,60.11,35.69,4.71
Hong Kong,2022-03-30,20-29,89.37,83.4,27.68
Hong Kong,2022-03-30,30-39,96.4,90.31,40.57
Hong Kong,2022-03-30,40-49,101.41,96.74,55.74
Hong Kong,2022-03-30,50-59,95.66,90.84,53.85
Hong Kong,2022-03-30,60-69,88.97,82.29,46.28
Hong Kong,2022-03-30,70-79,81.33,71.87,35.55
Hong Kong,2022-03-30,80+,60.64,45.84,13.86
Hong Kong,2022-03-31,0-19,60.22,36.24,4.81
Hong Kong,2022-03-31,20-29,89.4,83.5,28.04
Hong Kong,2022-03-31,30-39,96.43,90.44,40.95
Hong Kong,2022-03-31,40-49,101.43,96.86,56.1
Hong Kong,2022-03-31,50-59,95.69,90.98,54.21
Hong Kong,2022-03-31,60-69,89.02,82.48,46.56
Hong Kong,2022-03-31,70-79,81.42,72.18,35.8
Hong Kong,2022-03-31,80+,60.8,46.32,14.02
Hong Kong,2022-04-01,0-19,60.32,36.83,4.95
Hong Kong,2022-04-01,20-29,89.44,83.61,28.45
Hong Kong,2022-04-01,30-39,96.47,90.58,41.42
Hong Kong,2022-04-01,40-49,101.46,96.98,56.57
Hong Kong,2022-04-01,50-59,95.72,91.1,54.62
Hong Kong,2022-04-01,60-69,89.07,82.65,46.85
Hong Kong,2022-04-01,70-79,81.5,72.43,36.02
Hong Kong,2022-04-01,80+,60.96,46.77,14.16
Hong Kong,2022-04-02,0-19,60.44,37.46,5.13
Hong Kong,2022-04-02,20-29,89.47,83.71,28.82
Hong Kong,2022-04-02,30-39,96.5,90.72,41.87
Hong Kong,2022-04-02,40-49,101.48,97.09,57.04
Hong Kong,2022-04-02,50-59,95.74,91.21,55.01
Hong Kong,2022-04-02,60-69,89.09,82.79,47.1
Hong Kong,2022-04-02,70-79,81.54,72.65,36.19
Hong Kong,2022-04-02,80+,61.08,47.12,14.27
Hong Kong,2022-04-03,0-19,60.52,37.8,5.28
Hong Kong,2022-04-03,20-29,89.49,83.78,29.09
Hong Kong,2022-04-03,30-39,96.52,90.79,42.18
Hong Kong,2022-04-03,40-49,101.49,97.15,57.33
Hong Kong,2022-04-03,50-59,95.74,91.27,55.23
Hong Kong,2022-04-03,60-69,89.11,82.86,47.24
Hong Kong,2022-04-03,70-79,81.56,72.75,36.29
Hong Kong,2022-04-03,80+,61.16,47.26,14.33
Hong Kong,2022-04-04,0-19,60.62,38.33,5.39
Hong Kong,2022-04-04,20-29,89.52,83.86,29.37
Hong Kong,2022-04-04,30-39,96.55,90.9,42.48
Hong Kong,2022-04-04,40-49,101.51,97.25,57.62
Hong Kong,2022-04-04,50-59,95.77,91.39,55.52
Hong Kong,2022-04-04,60-69,89.15,83.04,47.5
Hong Kong,2022-04-04,70-79,81.64,73.04,36.52
Hong Kong,2022-04-04,80+,61.34,47.75,14.48
Hong Kong,2022-04-05,0-19,60.66,38.5,5.49
Hong Kong,2022-04-05,20-29,89.53,83.91,29.55
Hong Kong,2022-04-05,30-39,96.57,90.95,42.64
Hong Kong,2022-04-05,40-49,101.53,97.28,57.77
Hong Kong,2022-04-05,50-59,95.78,91.43,55.64
Hong Kong,2022-04-05,60-69,89.16,83.1,47.58
Hong Kong,2022-04-05,70-79,81.66,73.12,36.58
Hong Kong,2022-04-05,80+,61.4,47.87,14.52
Hong Kong,2022-04-06,0-19,60.74,39.01,5.58
Hong Kong,2022-04-06,20-29,89.55,83.97,29.78
Hong Kong,2022-04-06,30-39,96.59,91.03,42.88
Hong Kong,2022-04-06,40-49,101.55,97.36,57.99
Hong Kong,2022-04-06,50-59,95.8,91.52,55.87
Hong Kong,2022-04-06,60-69,89.2,83.24,47.78
Hong Kong,2022-04-06,70-79,81.74,73.35,36.78
Hong Kong,2022-04-06,80+,61.58,48.31,14.69
Hong Kong,2022-04-07,0-19,60.83,39.52,5.65
Hong Kong,2022-04-07,20-29,89.58,84.04,30.05
Hong Kong,2022-04-07,30-39,96.61,91.11,43.16
Hong Kong,2022-04-07,40-49,101.56,97.44,58.23
Hong Kong,2022-04-07,50-59,95.82,91.61,56.12
Hong Kong,2022-04-07,60-69,89.24,83.35,47.99
Hong Kong,2022-04-07,70-79,81.81,73.55,36.99
Hong Kong,2022-04-07,80+,61.79,48.67,14.83
Hong Kong,2022-04-08,0-19,60.93,40.12,5.75
Hong Kong,2022-04-08,20-29,89.6,84.12,30.34
Hong Kong,2022-04-08,30-39,96.65,91.23,43.5
Hong Kong,2022-04-08,40-49,101.59,97.53,58.55
Hong Kong,2022-04-08,50-59,95.85,91.71,56.42
Hong Kong,2022-04-08,60-69,89.28,83.49,48.24
Hong Kong,2022-04-08,70-79,81.9,73.77,37.21
Hong Kong,2022-04-08,80+,62.01,49.03,14.99
Hong Kong,2022-04-09,0-19,61.05,40.63,5.88
Hong Kong,2022-04-09,20-29,89.63,84.2,30.62
Hong Kong,2022-04-09,30-39,96.67,91.33,43.8
Hong Kong,2022-04-09,40-49,101.61,97.61,58.84
Hong Kong,2022-04-09,50-59,95.87,91.79,56.66
Hong Kong,2022-04-09,60-69,89.31,83.59,48.44
Hong Kong,2022-04-09,70-79,81.95,73.95,37.38
Hong Kong,2022-04-09,80+,62.16,49.32,15.09
Hong Kong,2022-04-10,0-19,61.14,40.93,5.98
Hong Kong,2022-04-10,20-29,89.65,84.25,30.81
Hong Kong,2022-04-10,30-39,96.69,91.4,44.02
Hong Kong,2022-04-10,40-49,101.62,97.65,59.04
Hong Kong,2022-04-10,50-59,95.88,91.83,56.81
